loan_id,customer_id,account_id,loan_type_id,amount,start_date,term_months,interest_rate,issued_by_employee_id
8693,1963,22290,1,60920.26,2022-04-12,60,4.87,76
8694,8897,37063,1,27535.07,2023-09-24,12,3.7,439
8695,16821,3541,2,91736.32,2021-03-11,60,3.75,1756
8696,18664,17492,2,10425.64,2023-11-04,24,4.12,1884
8697,2192,1467,4,62203.96,2020-10-11,12,9.54,1980
8698,16072,34511,4,42085.67,2022-12-07,12,8.16,699
8699,1199,18941,2,25347.31,2021-01-15,12,8.42,1313
8700,5858,38956,1,54678.85,2024-05-02,36,8.56,915
8701,12565,8958,1,85666.29,2021-05-29,48,3.67,1564
8702,1925,34944,2,15688.32,2023-04-13,60,5.36,891
8703,18919,12850,1,1179.54,2023-07-18,12,5.67,692
8704,7189,34088,2,32850.49,2024-05-03,60,3.06,253
8705,11773,19200,2,64125.63,2024-04-29,36,5.83,1150
8706,7146,8086,2,17181.49,2023-11-26,12,7.32,1201
8707,1212,20380,1,36673.54,2022-11-11,60,9.1,1061
8708,7942,37268,2,52053.3,2021-04-03,48,3.39,410
8709,12415,23336,2,69518.53,2023-02-25,12,5.88,1635
8710,4402,24594,2,47996.54,2022-07-02,60,6.67,1634
8711,11902,30601,4,66128.86,2022-12-27,48,9.01,127
8712,18463,30981,4,97093.2,2024-05-17,36,8.13,1507
8713,16681,19057,1,78794.68,2021-03-10,60,5.31,1192
8714,13055,9861,3,71084.89,2023-01-26,60,4.19,592
8715,15860,30403,3,60607.32,2021-04-08,24,4.31,294
8716,14599,7210,2,19323.03,2020-08-10,60,5.84,1869
8717,14619,25629,4,90904.09,2021-05-02,36,7.99,1662
8718,15430,6371,4,4789.86,2022-04-05,12,10.0,1367
8719,1630,33631,2,15265.63,2021-03-02,36,4.86,1020
8720,14214,32175,2,13797.72,2021-11-11,24,5.33,310
8721,13206,36651,4,81915.97,2021-08-03,60,6.06,662
8722,8357,4210,4,63590.62,2021-07-23,24,9.19,528
8723,7079,24956,2,85242.68,2020-09-07,60,5.6,540
8724,18376,18043,3,90058.16,2021-09-26,60,7.62,419
8725,12152,33355,4,44004.6,2020-09-29,36,8.54,444
8726,15732,27163,4,85845.87,2020-10-07,12,4.84,685
8727,4985,5991,1,25799.08,2023-09-28,60,3.19,1582
8728,12446,11623,4,80836.62,2022-08-27,48,9.53,840
8729,12367,23901,4,8217.67,2023-07-19,60,5.84,236
8730,12028,6665,3,23725.53,2021-07-22,24,4.39,1463
8731,9110,38661,2,62931.94,2022-05-13,48,6.04,214
8732,14681,26818,4,92189.93,2020-12-05,36,3.24,85
8733,18756,32503,2,29747.54,2024-01-02,12,3.05,794
8734,19202,27773,3,76258.18,2022-02-04,24,6.02,1768
8735,10018,30093,3,61334.24,2021-02-23,36,9.2,85
8736,2102,9891,1,68620.18,2024-02-08,48,6.57,1945
8737,19361,26772,3,22168.68,2021-08-20,36,6.94,1513
8738,4512,24420,1,58110.78,2022-12-21,12,4.7,65
8739,5894,12063,4,13863.36,2022-02-03,48,7.4,1670
8740,19791,24589,2,73757.21,2021-11-08,48,3.02,663
8741,291,35958,4,94968.54,2021-01-18,12,5.38,627
8742,3396,26074,4,96109.21,2022-06-27,36,7.36,64
8743,19431,5271,3,83353.29,2022-06-14,60,3.97,1367
8744,6111,34130,4,47363.76,2023-08-06,36,6.8,939
8745,13834,18114,3,32524.93,2022-07-14,12,9.19,1899
8746,13332,24851,2,73206.11,2024-05-12,36,3.18,919
8747,11695,36572,2,93631.19,2022-10-03,12,9.31,1376
8748,6897,2396,2,23119.69,2020-11-21,24,9.94,1182
8749,1821,8290,2,3115.68,2022-08-03,36,4.14,1613
8750,2168,31913,2,10338.45,2023-08-03,60,9.49,491
8751,17894,16563,3,19247.29,2023-03-17,48,4.93,1682
8752,19906,31604,4,38715.76,2021-01-25,36,3.2,1879
8753,7368,1622,3,52106.13,2024-06-03,48,4.97,1487
8754,16502,15810,4,10723.55,2024-01-25,24,4.89,1249
8755,6171,1911,2,28080.84,2022-10-25,48,5.17,1941
8756,128,28109,4,6524.09,2024-01-07,24,7.41,313
8757,19666,24037,1,54079.86,2021-11-19,24,8.91,615
8758,785,13832,2,7021.78,2022-03-24,24,4.39,919
8759,7898,30314,1,8485.08,2023-02-14,48,3.14,1883
8760,15692,27834,4,78308.8,2023-11-24,48,6.12,813
8761,1362,31196,3,42681.41,2020-07-26,60,8.0,940
8762,18024,12167,2,38448.22,2021-04-13,24,4.12,1490
8763,10698,22564,1,3795.36,2023-10-19,48,4.94,1112
8764,2676,16413,2,47984.64,2020-07-13,48,5.83,1907
8765,17663,34412,4,41330.57,2024-07-02,48,6.54,1327
8766,498,7552,3,81971.28,2022-06-17,12,8.35,680
8767,16308,20480,1,38287.16,2022-08-27,60,7.37,435
8768,7564,31444,2,88262.1,2024-06-30,24,4.35,682
8769,14827,15607,3,40832.06,2021-07-17,48,3.59,1159
8770,7025,11126,1,33803.64,2024-01-03,48,9.77,1074
8771,3009,7996,3,27383.1,2021-05-24,12,9.72,1456
8772,17136,30496,3,99840.67,2022-02-24,36,3.47,340
8773,2789,16847,2,27053.38,2022-01-08,36,9.49,347
8774,8650,22047,2,54483.49,2021-05-15,60,7.35,646
8775,5119,9647,4,45424.31,2021-10-05,36,6.34,1371
8776,11690,28124,2,18632.63,2021-10-29,48,4.36,649
8777,18849,9224,1,93446.57,2021-12-04,48,9.47,245
8778,15735,12777,3,90283.66,2021-06-20,60,4.49,109
8779,775,30983,3,79047.85,2022-12-14,36,7.38,1849
8780,14560,6052,2,36362.65,2021-05-26,24,9.26,1823
8781,2519,24808,1,69746.97,2022-02-11,36,3.45,533
8782,2215,3242,4,60791.8,2022-09-25,12,5.36,1114
8783,14450,21774,3,33850.04,2020-07-06,48,7.85,296
8784,16531,12806,2,30513.07,2022-11-29,48,9.89,112
8785,4939,17562,4,63521.85,2020-07-21,60,4.69,1837
8786,16160,6956,3,86262.58,2021-04-04,12,9.04,1613
8787,3247,25446,4,53325.97,2022-06-09,36,6.53,1201
8788,7832,21058,4,8581.34,2024-04-28,60,6.42,343
8789,1269,27454,1,12370.87,2022-06-27,48,5.89,1684
8790,19385,18232,4,88241.61,2023-03-14,60,5.49,101
8791,16489,36691,4,81693.43,2021-09-26,36,3.48,1782
8792,12273,36811,2,80433.72,2022-10-28,12,3.07,629
8793,11965,13370,2,16438.33,2024-05-02,24,8.67,1628
8794,7324,1650,1,78998.07,2022-05-11,60,7.39,1425
8795,18627,22945,2,95299.81,2022-09-11,36,8.41,28
8796,14648,16811,1,40081.03,2020-08-28,60,9.42,937
8797,7149,32099,1,77509.79,2023-09-04,24,5.59,1986
8798,17726,16097,1,6326.98,2021-03-02,12,7.7,1561
8799,804,3737,2,42923.44,2021-02-13,60,3.2,58
8800,13710,29743,3,53844.14,2023-12-29,12,7.24,1522
8801,5753,14314,1,9668.98,2021-07-09,24,9.05,297
8802,8411,34814,2,30276.79,2023-10-17,48,5.99,134
8803,10208,38736,4,67148.75,2021-04-11,36,4.01,1355
8804,15578,32673,1,9984.36,2023-05-21,12,3.71,249
8805,1468,27129,2,4277.03,2020-08-14,60,6.17,1021
8806,14614,18600,4,70137.42,2022-06-29,24,5.19,550
8807,3880,12104,4,13273.93,2023-04-13,60,9.42,902
8808,14283,10424,1,85749.97,2022-07-29,36,3.06,1965
8809,3685,4850,4,63386.91,2023-04-04,24,6.17,1099
8810,15812,38028,1,87919.86,2022-11-01,60,4.65,1678
8811,5202,29920,4,66229.9,2020-07-11,24,3.33,834
8812,3738,4392,1,96890.17,2021-12-30,24,4.98,1192
8813,14339,28593,3,53922.78,2021-07-09,36,3.26,771
8814,17251,27931,4,84903.89,2024-06-30,24,7.48,1527
8815,6442,10996,2,34923.03,2024-03-10,12,5.83,1909
8816,19626,38578,3,75359.25,2021-10-08,60,4.22,1379
8817,10852,2360,3,74089.04,2022-11-12,48,8.41,1249
8818,6642,1031,1,94159.59,2021-07-01,60,6.12,1688
8819,12638,18099,3,26697.07,2022-09-08,12,7.88,1555
8820,12125,37479,1,72097.02,2022-05-23,48,8.87,146
8821,6387,35117,4,6923.29,2020-11-26,36,3.41,1984
8822,1518,30322,2,25877.41,2024-02-14,36,6.1,1265
8823,13573,10599,4,7321.65,2020-08-10,60,9.72,1908
8824,14599,18702,3,50083.66,2022-01-21,36,8.14,893
8825,3988,32923,3,9363.18,2023-01-18,24,3.21,344
8826,4649,16564,3,51981.23,2020-07-03,60,3.3,1773
8827,5185,8678,2,46992.98,2021-04-26,60,9.38,1059
8828,12649,7548,3,8861.44,2022-12-19,36,5.78,702
8829,12424,18740,3,41231.82,2022-03-07,12,4.09,1
8830,343,1350,1,3788.97,2023-01-11,48,3.28,153
8831,7118,31879,4,94464.92,2021-07-03,24,3.79,429
8832,8189,21844,2,1892.81,2023-04-24,12,4.6,1969
8833,10846,31988,4,15908.8,2020-11-09,24,4.57,508
8834,11584,2605,4,50632.93,2021-05-08,60,9.9,1150
8835,6244,2100,1,27711.67,2024-04-06,36,5.42,491
8836,2710,23459,4,18768.74,2024-05-20,60,8.91,1506
8837,7914,36847,2,4457.73,2022-05-25,36,8.01,345
8838,2342,26275,4,92851.33,2021-11-15,36,9.4,1936
8839,17828,2244,1,28790.05,2021-11-05,12,5.55,1762
8840,18370,12094,1,63832.76,2021-07-09,24,6.06,221
8841,1411,23897,4,63665.04,2022-02-28,36,7.51,1939
8842,17353,13142,1,9427.11,2022-11-25,48,5.81,1943
8843,3619,35640,2,70027.75,2022-01-31,60,3.99,723
8844,12940,3697,4,39044.13,2021-03-09,24,3.57,1049
8845,11374,34027,2,19880.42,2024-02-07,60,6.35,528
8846,12047,11813,2,66196.04,2022-06-13,36,6.52,1206
8847,4563,33700,4,18346.46,2021-01-05,48,5.24,1523
8848,5585,18375,4,25994.98,2022-02-09,24,6.23,841
8849,8879,35106,4,42743.74,2022-03-21,24,7.94,1665
8850,18500,15133,4,34130.99,2023-11-01,12,3.59,1066
8851,19478,3125,4,54385.85,2023-08-31,60,9.02,1939
8852,11793,5895,4,80281.06,2024-04-13,36,7.61,481
8853,5137,33183,4,92000.93,2023-05-11,60,8.01,930
8854,18996,22333,1,69842.54,2021-03-03,60,8.77,1872
8855,6884,20105,3,73417.87,2023-02-24,48,5.51,1772
8856,7689,28474,2,67513.49,2021-12-24,48,6.23,872
8857,1961,4704,1,88096.52,2021-02-14,36,9.22,1463
8858,1137,13344,1,79438.82,2022-11-10,12,5.23,1426
8859,592,32031,4,6766.6,2022-06-04,36,9.98,1570
8860,9848,23795,2,50147.62,2023-11-18,36,6.31,345
8861,17386,32174,4,12937.11,2022-11-13,24,4.72,1917
8862,13299,18877,1,50279.24,2023-11-20,60,3.88,45
8863,19058,37780,3,37468.74,2023-01-08,24,3.1,1670
8864,16697,16852,3,57250.93,2023-01-11,12,5.78,21
8865,14766,38669,1,80631.86,2022-05-30,12,5.8,1658
8866,11295,6521,2,15244.88,2024-06-03,24,5.12,1094
8867,19068,33125,4,36370.96,2022-12-22,48,6.53,1888
8868,15078,17331,2,39715.35,2022-08-07,24,8.27,873
8869,17204,23168,1,89319.69,2022-07-29,12,9.39,48
8870,10646,18809,1,88153.21,2021-04-16,36,9.37,1515
8871,2627,26326,1,23432.02,2022-09-25,24,4.89,551
8872,13041,9673,1,80534.87,2021-11-08,48,6.73,287
8873,10806,17281,3,42342.27,2024-03-20,36,3.86,1002
8874,10828,1047,2,56767.46,2024-01-24,60,7.31,1034
8875,11432,32810,4,10356.23,2023-03-19,60,4.51,542
8876,7982,4872,4,21733.32,2023-04-05,60,8.82,756
8877,12599,17640,3,62837.42,2022-11-25,60,5.36,274
8878,1840,31858,4,8254.74,2021-11-27,36,4.27,956
8879,1945,13950,1,56249.51,2021-08-27,36,4.72,600
8880,15021,25151,2,94437.89,2023-03-25,36,9.3,1780
8881,17049,19617,4,85498.82,2022-01-13,48,3.96,381
8882,8105,6418,2,71007.41,2022-04-21,24,8.36,1353
8883,815,26517,3,2427.47,2020-08-04,36,5.31,479
8884,1715,36445,3,9592.41,2023-06-02,12,7.6,15
8885,1443,34733,2,44220.49,2024-02-19,48,6.74,516
8886,1105,22842,1,96128.86,2024-05-20,12,5.71,191
8887,19739,14501,1,77416.27,2023-03-25,24,3.51,1192
8888,12014,24413,3,97300.1,2021-05-16,24,6.87,1545
8889,14748,27133,2,79318.44,2023-04-01,60,4.79,621
8890,4744,26320,4,10019.03,2021-05-21,36,8.73,1161
8891,129,26881,4,65551.96,2021-05-08,36,9.5,154
8892,6351,29994,4,88320.7,2024-05-10,36,3.95,1412
8893,14823,34879,4,19433.66,2023-06-08,24,4.16,1233
8894,402,35852,3,65725.93,2023-07-14,60,5.82,272
8895,17426,27087,2,48093.69,2022-11-01,12,9.39,143
8896,16500,2601,4,94492.58,2023-02-06,48,7.26,1635
8897,735,4785,1,73869.72,2023-05-23,24,4.76,1913
8898,14905,19412,4,48062.28,2020-09-08,60,7.56,1844
8899,19672,19753,1,66150.6,2024-06-19,48,8.76,1093
8900,13156,22739,2,98801.17,2023-03-26,12,8.31,247
8901,1989,1340,3,25040.19,2023-08-19,48,5.27,1285
8902,15436,24909,1,86949.9,2020-10-08,24,3.06,788
8903,4333,35526,4,72474.73,2021-02-03,36,8.62,79
8904,11129,13732,2,68187.82,2021-04-30,36,5.74,1682
8905,14154,2752,2,89666.52,2024-04-03,12,7.51,623
8906,9290,2062,4,55747.2,2023-07-19,12,7.18,1794
8907,12808,21831,1,38247.6,2023-12-26,12,7.24,1629
8908,15157,32141,1,61349.93,2022-07-02,24,8.56,525
8909,12439,13776,2,40721.58,2023-09-09,60,8.39,772
8910,878,20987,4,96162.73,2021-02-08,60,7.31,938
8911,16700,6224,4,53897.32,2022-05-20,48,3.18,1645
8912,18940,12975,2,55870.27,2020-11-26,48,7.79,1354
8913,13314,27352,1,81663.34,2021-02-25,48,3.35,1213
8914,16649,29537,3,26626.66,2022-06-11,24,4.41,1119
8915,5341,12062,1,29884.26,2022-03-10,12,8.02,617
8916,6990,10499,3,45088.74,2021-10-10,24,6.12,1032
8917,10176,6602,2,68932.94,2020-07-19,12,4.17,67
8918,15223,36425,4,73546.47,2021-02-07,60,6.47,1520
8919,18381,3151,1,61250.66,2021-08-22,48,8.83,191
8920,13975,32310,4,41115.12,2022-01-11,36,3.4,1390
8921,19441,36603,4,52593.58,2024-02-09,12,8.06,768
8922,2634,9765,3,9449.69,2022-10-28,48,8.46,521
8923,4664,9670,3,39825.64,2024-04-02,24,3.04,990
8924,15299,24580,3,64046.86,2021-09-09,36,6.25,1141
8925,524,20898,4,85787.17,2023-08-18,36,5.42,267
8926,10407,18147,1,92828.69,2021-08-10,36,5.71,1635
8927,16463,31619,2,67068.65,2023-07-29,12,7.19,485
8928,5801,3556,3,17017.99,2021-06-18,48,5.08,1533
8929,621,1514,4,83913.79,2023-03-27,60,6.47,1322
8930,5344,23507,1,66294.61,2024-04-11,48,6.29,1933
8931,13893,21511,3,10641.97,2023-06-13,12,5.03,1188
8932,17988,9442,4,20859.27,2023-09-28,48,6.68,376
8933,17445,14789,4,19436.51,2024-02-03,24,6.12,653
8934,16428,1840,1,8021.36,2022-03-28,12,5.52,1292
8935,13457,26934,2,42506.54,2020-11-22,36,4.45,549
8936,3920,4131,4,30326.09,2020-08-13,12,9.46,1098
8937,16667,20202,3,56871.68,2022-03-23,12,4.92,1532
8938,15587,13723,4,11002.3,2024-01-13,36,5.24,73
8939,15088,19648,3,49727.93,2020-10-31,36,3.58,308
8940,6512,39945,1,22058.86,2023-01-13,60,8.12,199
8941,654,11209,3,77059.03,2021-10-19,24,6.53,1154
8942,471,6280,3,12345.97,2020-10-14,12,9.68,1782
8943,8885,34818,2,74701.52,2021-08-25,60,4.72,1848
8944,6179,39407,1,64608.56,2024-01-19,12,7.18,572
8945,8582,2998,4,35330.93,2023-07-16,36,6.81,791
8946,6889,3014,4,28343.4,2022-10-30,48,6.46,1639
8947,14656,8559,1,23217.39,2023-07-07,48,8.77,1832
8948,3899,26767,1,38918.53,2021-04-06,36,9.56,1856
8949,12974,10820,3,46944.46,2022-06-21,48,4.28,1511
8950,10325,26975,1,89821.05,2023-03-25,24,8.3,1877
8951,1363,17536,1,7442.5,2023-01-14,48,9.12,1175
8952,666,38328,2,31812.75,2021-04-21,24,3.7,1693
8953,9426,20569,3,8740.73,2024-01-13,12,8.81,1230
8954,4160,28715,3,28728.39,2022-08-18,24,5.46,179
8955,19620,12042,2,68212.74,2023-04-01,48,9.88,197
8956,5277,752,3,6806.73,2021-10-25,36,6.65,735
8957,6820,13925,3,32262.2,2021-08-13,36,3.89,89
8958,18047,34192,4,88457.49,2023-12-03,60,5.51,799
8959,15926,29677,3,53173.9,2023-09-17,60,7.7,1458
8960,1852,33699,4,54294.52,2020-11-09,12,9.92,788
8961,12314,1234,4,44587.27,2021-04-16,60,9.39,748
8962,4591,18599,1,17420.89,2024-03-08,36,4.44,1207
8963,802,1568,2,88846.85,2021-02-28,60,5.1,209
8964,1763,6165,3,27912.73,2022-12-25,12,9.36,493
8965,10703,27563,1,23871.68,2020-08-13,24,5.14,1154
8966,3158,15767,2,10966.21,2021-06-07,24,5.69,665
8967,11834,4098,2,18968.98,2021-08-31,24,9.37,1037
8968,13551,32434,1,99383.67,2023-04-25,60,9.74,1658
8969,15781,3145,4,90482.04,2021-02-16,24,9.17,871
8970,2377,33986,4,11104.57,2020-12-05,12,5.64,732
8971,4913,24907,3,95705.8,2021-12-22,36,7.26,1130
8972,4743,11325,4,16306.17,2024-06-01,48,9.68,1399
8973,15398,8574,3,42722.44,2021-05-04,12,8.11,1606
8974,8867,25556,3,24680.42,2020-10-22,48,3.27,1731
8975,9527,485,1,24256.14,2021-02-01,60,6.49,698
8976,8301,37458,3,90296.15,2023-06-21,24,8.55,1123
8977,8626,24113,4,30066.5,2021-04-24,12,8.63,594
8978,10476,25638,1,47802.7,2024-04-05,24,7.89,1611
8979,4812,31692,1,27532.58,2021-12-21,24,8.4,886
8980,17925,2480,3,8600.33,2023-11-19,36,6.51,852
8981,19442,28887,1,54674.39,2021-06-04,48,7.26,1216
8982,13814,15431,2,82477.51,2022-08-22,12,3.11,325
8983,7212,1718,1,39272.61,2022-04-22,48,8.36,979
8984,13892,18958,1,91628.75,2023-12-11,36,5.22,1750
8985,1709,1648,3,75788.87,2023-04-24,60,6.34,1851
8986,6813,22318,4,18310.9,2022-03-26,48,6.52,956
8987,17817,32910,3,63491.07,2021-06-16,48,5.22,1491
8988,44,7726,1,94458.09,2021-11-27,60,4.46,894
8989,16693,20115,1,34116.65,2021-08-18,12,3.79,1391
8990,4748,23815,2,36695.67,2022-04-23,36,7.88,1342
8991,7063,31347,4,27600.61,2022-01-04,60,5.86,144
8992,11139,23576,4,61270.14,2023-03-16,24,5.88,384
8993,5607,4692,1,45896.08,2020-12-10,24,9.1,216
8994,14141,15817,2,94573.97,2021-05-12,12,7.36,1385
8995,18045,35369,3,47243.65,2022-01-07,60,4.07,324
8996,14408,34019,1,8597.3,2023-03-25,36,5.36,1039
8997,11145,34065,3,65091.83,2022-10-09,36,7.63,217
8998,18804,23180,1,42615.57,2020-07-25,36,5.66,1516
8999,7258,3810,1,85845.64,2022-04-24,24,7.04,951
9000,9688,28634,3,63535.19,2023-02-16,12,9.72,1571
9001,13323,5033,1,28541.85,2023-05-01,12,5.66,183
9002,8534,28883,4,99821.28,2024-05-18,60,8.31,270
9003,14947,28823,2,61918.08,2021-02-07,36,6.26,945
9004,3312,27144,4,37103.55,2022-12-22,60,8.75,1491
9005,3330,11007,1,69966.59,2022-04-28,48,7.39,870
9006,18679,37312,4,18277.47,2021-06-16,24,8.5,1636
9007,15405,8492,3,44910.58,2022-02-01,24,6.85,1543
9008,15408,35630,1,51274.56,2024-07-01,48,6.45,1566
9009,14764,25664,4,67195.65,2024-01-05,12,4.43,467
9010,16683,2711,4,42676.11,2021-03-03,60,8.74,305
9011,9875,17982,1,43836.28,2023-08-01,24,9.88,1168
9012,3574,7623,4,21236.85,2022-08-02,12,4.25,111
9013,7556,7386,1,24742.14,2021-11-15,48,6.58,1014
9014,4547,27535,4,38946.45,2021-01-14,60,9.94,232
9015,12615,2481,4,2362.91,2024-04-19,12,7.85,1715
9016,3663,26094,4,91337.16,2021-08-03,60,4.09,1608
9017,2032,29380,4,15135.56,2022-11-01,12,3.02,1746
9018,19656,20954,1,1509.4,2021-02-12,12,9.91,1756
9019,7527,2966,1,88986.29,2020-11-20,12,7.76,1616
9020,13771,19481,4,65593.06,2022-10-06,12,5.83,1524
9021,1990,8589,1,56362.98,2021-08-14,60,9.06,595
9022,11611,8185,4,24769.25,2024-05-28,60,8.46,1578
9023,11353,36941,2,21449.94,2023-03-14,36,6.45,1297
9024,13511,6354,4,8955.21,2024-02-08,36,8.42,1727
9025,18029,31303,2,76294.78,2021-11-16,36,7.61,173
9026,19798,34951,1,59398.85,2023-01-06,12,9.93,973
9027,2350,9879,2,12152.75,2020-12-08,48,6.18,1031
9028,9479,7221,4,67788.24,2021-07-06,36,5.37,1179
9029,17593,23434,4,49399.6,2021-11-07,12,5.4,1546
9030,11279,27708,3,21725.43,2024-04-10,60,8.31,546
9031,14097,6869,1,70886.57,2021-02-03,60,4.3,548
9032,1887,25579,2,77659.0,2020-11-05,60,5.34,1945
9033,8201,14859,4,89640.8,2022-11-15,24,5.14,518
9034,3692,6352,1,41395.6,2024-01-07,48,4.83,1944
9035,16159,326,2,62800.84,2023-01-29,60,5.77,914
9036,7860,20346,1,64659.59,2022-05-28,48,6.72,215
9037,1217,34573,2,1942.6,2023-03-08,12,6.46,134
9038,13870,8928,4,16355.48,2021-09-08,60,3.23,285
9039,16665,29295,1,41964.85,2022-04-01,12,4.45,1150
9040,2363,11058,1,64884.08,2021-03-28,36,9.53,1945
9041,19572,10366,1,83034.99,2021-01-17,60,3.34,1463
9042,10274,21291,2,44651.58,2021-11-30,12,6.3,1873
9043,9698,29919,3,65127.53,2022-09-19,24,7.98,686
9044,3880,28293,2,23561.91,2023-04-24,24,8.55,1176
9045,19794,38623,3,20659.52,2021-12-28,36,8.8,331
9046,5637,21581,4,63358.07,2020-08-23,60,5.05,1562
9047,18022,2131,2,68301.37,2021-12-30,60,4.96,1407
9048,7019,6863,3,26550.46,2020-07-25,36,7.75,1139
9049,9854,20976,4,7648.32,2023-06-26,24,5.67,894
9050,4517,25927,4,55678.86,2022-05-11,24,7.86,1506
9051,18687,35812,3,65210.16,2021-11-02,60,5.46,1308
9052,7658,13667,3,76814.07,2023-11-19,36,4.17,899
9053,14402,27277,4,5594.03,2023-01-11,24,4.47,1099
9054,18528,17885,1,21256.71,2023-04-27,36,6.47,1190
9055,15798,18609,4,43360.19,2021-07-16,60,9.66,1213
9056,9857,8104,4,22430.68,2024-04-04,60,9.47,78
9057,5504,19698,2,66600.17,2021-01-31,60,9.75,947
9058,19179,16612,2,10224.96,2021-01-19,48,8.5,1626
9059,19720,18578,3,16647.98,2021-04-25,60,6.32,688
9060,1229,16938,1,67773.53,2024-01-11,36,3.35,21
9061,7197,4071,3,55536.02,2021-05-11,60,7.53,566
9062,14673,17776,1,33485.71,2020-09-07,36,9.32,1208
9063,14116,20666,4,39681.37,2022-12-04,24,3.17,1895
9064,6908,13397,1,38996.98,2023-12-23,36,9.28,1246
9065,6716,284,1,78473.03,2021-11-30,48,4.02,827
9066,13166,26490,4,68789.04,2021-07-31,60,6.89,1352
9067,13737,23652,4,77365.09,2024-05-04,24,7.05,179
9068,13856,2261,2,66820.64,2023-12-10,12,9.72,1812
9069,2565,17833,2,73081.4,2023-10-04,36,7.34,1136
9070,7802,11807,1,79827.54,2023-09-06,12,5.51,1760
9071,12701,39907,3,56258.65,2021-10-17,36,8.04,1750
9072,1358,17078,1,51731.38,2020-11-15,48,5.54,1083
9073,4396,6251,4,66759.16,2023-01-24,60,7.05,1351
9074,17045,38808,4,38783.34,2020-08-04,12,4.43,905
9075,17196,29225,1,20919.87,2024-06-29,36,9.41,1645
9076,3977,5688,1,56225.1,2021-04-01,36,8.72,1921
9077,9157,31112,4,5857.03,2021-01-31,24,6.76,669
9078,10131,10888,4,70974.29,2023-05-18,60,9.37,191
9079,14601,14224,3,97329.51,2024-03-22,12,6.38,1224
9080,6235,14646,4,40885.33,2021-02-25,60,8.94,1336
9081,19285,34406,2,78954.46,2023-08-15,12,8.9,708
9082,14199,978,1,6750.49,2023-09-15,24,9.22,1059
9083,15296,37207,1,73069.0,2024-01-07,24,6.84,379
9084,7879,27430,4,67823.92,2021-04-19,60,6.73,387
9085,4320,39598,2,15680.15,2023-07-13,48,6.01,1782
9086,3232,16158,2,32685.91,2023-10-26,60,9.4,237
9087,3527,18917,1,70590.76,2024-04-17,36,3.65,616
9088,3251,9587,2,20649.51,2023-05-10,12,5.64,1543
9089,2377,1433,3,40095.66,2024-01-13,24,9.45,283
9090,10908,14008,4,89928.16,2024-02-09,48,3.98,1
9091,9185,2207,4,98298.77,2023-12-23,24,9.45,1755
9092,14832,12639,1,65557.72,2022-06-29,24,5.47,464
9093,15384,10463,2,47700.09,2024-05-23,36,6.17,1254
9094,3914,27064,4,29684.14,2022-05-12,48,7.89,967
9095,12965,5926,4,7313.25,2020-12-11,48,4.37,172
9096,9176,16919,1,86558.29,2021-09-28,48,7.32,1111
9097,12423,56,2,36534.9,2022-03-29,24,3.86,1577
9098,17864,35208,4,61984.93,2021-08-29,36,3.98,1147
9099,12184,16613,2,50155.56,2021-11-17,24,6.44,843
9100,14754,16511,1,58966.86,2020-08-12,36,3.12,1322
9101,12168,10309,2,65881.61,2022-02-22,36,8.78,1909
9102,15412,12847,3,72974.83,2021-07-16,60,8.0,1953
9103,6039,39413,1,31392.18,2023-01-05,48,3.87,690
9104,15509,39329,1,3814.59,2022-10-15,12,4.59,575
9105,14160,20581,2,60588.74,2021-10-14,36,7.27,1508
9106,5946,35194,1,29784.79,2024-05-15,60,9.2,165
9107,15723,25596,1,68324.29,2021-05-15,12,8.64,1723
9108,13755,35994,4,73525.9,2024-06-28,12,7.31,383
9109,14830,20727,3,53178.46,2023-06-20,48,7.5,209
9110,19554,32235,2,2213.53,2024-06-15,12,4.75,1763
9111,8267,11700,3,15572.88,2020-07-16,24,3.51,1456
9112,8752,37323,4,58376.56,2023-04-25,60,5.94,1413
9113,12144,7957,2,33459.49,2022-04-20,24,9.05,1584
9114,5327,35640,3,75630.46,2024-02-05,12,9.6,224
9115,10641,23203,2,68409.24,2021-01-24,60,9.78,3
9116,16627,15185,4,42532.89,2023-03-31,48,3.07,372
9117,589,21244,1,6930.85,2022-08-01,48,6.31,1711
9118,8727,35180,1,8926.44,2022-04-23,36,5.43,1470
9119,18110,35080,3,39046.76,2023-10-27,12,8.01,611
9120,18121,12913,2,82401.48,2022-12-26,48,5.22,116
9121,19153,37099,1,76657.1,2021-12-25,12,7.44,1294
9122,14442,22416,1,7557.43,2023-04-29,12,3.99,447
9123,5611,13060,1,62901.74,2022-08-10,12,7.32,1392
9124,7459,31517,1,71863.55,2024-01-01,36,6.69,1277
9125,15076,27508,2,89219.0,2023-11-02,36,4.47,1341
