payment_id,loan_id,payment_date,amount,status,interest_amount
15898,3744,2025-05-20,1583.42,missed,90.17
15899,8972,2023-12-31,108.05,on-time,13.7
15900,11465,2024-08-08,649.44,on-time,16.44
15901,10304,2022-07-13,1557.04,late,39.25
15902,2032,2023-09-06,779.81,missed,30.95
15903,8320,2023-12-08,1320.23,missed,33.84
15904,1041,2023-11-07,321.86,late,29.91
15905,7615,2024-04-10,428.97,missed,27.62
15906,3669,2021-12-04,470.09,late,21.76
15907,7155,2024-12-10,939.47,missed,94.06
15908,3798,2022-07-24,1781.84,late,22.98
15909,4836,2023-04-02,202.42,on-time,28.4
15910,3434,2024-09-05,729.07,missed,32.16
15911,1518,2023-07-14,568.53,missed,93.97
15912,1458,2025-06-12,1070.22,late,78.01
15913,8177,2025-05-09,848.91,on-time,81.07
15914,1508,2023-06-11,1674.32,late,19.43
15915,9044,2022-05-06,1450.06,late,85.27
15916,14778,2024-02-07,251.54,late,46.74
15917,8142,2024-01-29,1519.64,on-time,33.65
15918,11694,2022-03-25,1316.51,on-time,61.82
15919,11649,2023-06-13,1269.47,late,84.0
15920,13304,2024-02-29,1402.07,missed,80.08
15921,5802,2022-12-06,1002.23,late,90.1
15922,3443,2023-10-17,1146.61,on-time,93.53
15923,9380,2023-04-27,1184.66,late,31.43
15924,8997,2023-04-04,642.2,late,48.15
15925,12311,2025-06-14,1691.95,late,11.32
15926,4183,2025-03-06,1034.6,late,89.14
15927,12658,2022-08-13,913.2,on-time,23.91
15928,10935,2022-08-20,131.81,on-time,87.53
15929,2598,2023-04-08,661.17,missed,39.64
15930,5505,2025-05-23,471.63,on-time,43.13
15931,5388,2024-05-29,1396.3,on-time,13.52
15932,12822,2022-12-09,1400.06,late,39.42
15933,2898,2024-05-25,902.74,on-time,89.95
15934,7209,2023-11-01,1943.73,late,12.3
15935,7401,2024-09-20,399.55,late,46.57
15936,5488,2025-03-07,1917.94,missed,12.83
15937,2368,2023-11-25,1462.02,missed,43.38
15938,2524,2023-09-18,233.85,on-time,25.54
15939,8617,2024-12-05,241.49,missed,32.7
15940,10588,2021-08-14,1021.66,late,88.98
15941,10462,2025-04-29,796.33,late,49.24
15942,5815,2024-02-25,605.18,missed,34.64
15943,775,2024-02-17,1106.25,late,63.04
15944,13483,2022-06-16,1848.19,missed,22.79
15945,12949,2022-04-18,130.81,late,33.35
15946,12007,2022-10-28,968.62,on-time,59.16
15947,2440,2022-03-17,737.02,missed,31.38
15948,10708,2021-11-23,1318.74,missed,71.12
15949,10476,2021-10-15,829.11,on-time,54.23
15950,1603,2022-12-01,1335.4,late,79.48
15951,11921,2022-06-24,1421.56,on-time,95.34
15952,7694,2024-10-15,1857.44,late,20.42
15953,3399,2023-09-03,305.47,on-time,40.12
15954,2404,2025-05-09,1888.15,late,38.76
15955,4885,2022-02-26,305.94,on-time,23.61
15956,9520,2022-06-20,100.46,on-time,82.93
15957,5553,2023-11-23,897.39,late,78.39
15958,5254,2023-04-22,371.07,on-time,53.6
15959,6268,2023-01-17,1041.89,missed,58.4
15960,11997,2021-11-25,1083.67,late,15.36
15961,9768,2023-11-10,1282.04,late,60.0
15962,804,2024-01-16,1649.56,missed,81.22
15963,6072,2022-11-13,1752.42,on-time,61.64
15964,10970,2022-09-01,304.79,late,33.88
15965,10098,2023-01-25,1517.79,on-time,70.08
15966,7093,2023-01-17,275.73,late,42.53
15967,167,2021-12-17,552.04,late,59.04
15968,62,2024-11-09,1783.63,missed,53.88
15969,6014,2021-09-03,326.66,late,44.31
15970,8760,2025-03-29,1261.29,missed,74.7
15971,5996,2023-05-30,254.19,missed,89.55
15972,10507,2024-10-04,1964.01,on-time,10.47
15973,7857,2025-01-05,1986.82,missed,94.03
15974,3641,2025-04-26,1226.62,late,56.04
15975,7808,2022-03-05,173.8,missed,73.07
15976,2886,2022-06-02,1222.27,late,87.01
15977,1168,2023-12-03,552.42,missed,52.04
15978,9158,2023-11-10,895.66,late,85.15
15979,12392,2023-10-03,1298.67,late,25.99
15980,10813,2022-10-31,1468.36,on-time,24.33
15981,3349,2024-04-28,357.16,late,69.17
15982,8672,2024-04-18,1399.34,late,88.31
15983,14405,2025-03-24,1604.22,on-time,90.32
15984,6500,2022-08-03,682.58,late,67.94
15985,8515,2023-10-01,1038.48,missed,57.29
15986,11685,2023-08-23,853.75,missed,39.83
15987,3034,2021-10-05,617.09,late,98.2
15988,3377,2023-02-02,523.74,missed,38.77
15989,6196,2022-05-20,130.71,late,76.98
15990,10670,2022-01-05,324.37,late,57.88
15991,7294,2025-05-16,1853.51,on-time,64.77
15992,4015,2022-07-18,497.16,on-time,45.41
15993,2610,2025-04-20,1934.85,missed,96.83
15994,4085,2022-09-18,1930.1,on-time,61.45
15995,10109,2022-12-30,1081.63,on-time,94.4
15996,4347,2024-04-30,914.03,missed,10.68
15997,3799,2024-11-19,543.79,late,61.54
15998,5217,2022-01-02,591.81,missed,74.55
15999,4723,2025-07-01,1430.87,late,77.06
16000,14312,2024-09-11,1471.74,on-time,91.45
16001,2823,2023-04-08,582.39,late,10.4
16002,12144,2025-06-19,1109.52,on-time,10.03
16003,6057,2025-06-20,1768.93,missed,52.5
16004,13296,2024-06-21,391.49,missed,12.64
16005,8186,2021-12-15,1882.91,on-time,97.71
16006,10478,2023-02-14,248.4,missed,29.99
16007,13303,2024-07-05,1126.62,missed,52.54
16008,6567,2022-12-17,1779.16,late,15.5
16009,5732,2023-11-04,1629.94,late,56.98
16010,2799,2021-12-01,1187.53,late,44.2
16011,10560,2022-08-29,356.96,on-time,14.02
16012,6487,2023-06-21,910.23,missed,40.16
16013,8574,2025-03-11,1104.82,missed,45.23
16014,10070,2023-07-16,1282.12,late,99.09
16015,7017,2024-10-11,354.62,on-time,28.71
16016,10503,2025-05-24,1646.27,late,59.03
16017,1992,2024-02-20,1067.08,on-time,98.86
16018,13646,2023-07-31,1301.45,on-time,81.28
16019,1719,2021-11-27,1818.55,missed,99.4
16020,12601,2022-11-25,467.74,late,97.15
16021,693,2024-04-18,136.14,late,54.06
16022,12184,2024-11-12,1436.27,on-time,72.67
16023,14444,2023-06-19,569.78,missed,19.94
16024,4911,2022-03-14,1506.04,missed,49.7
16025,3893,2022-03-08,651.86,missed,82.81
16026,1706,2022-06-10,689.68,missed,55.48
16027,9191,2023-01-13,1785.82,missed,73.24
16028,2752,2023-11-12,361.87,missed,77.12
16029,14011,2022-11-10,1433.2,on-time,32.81
16030,9918,2023-09-27,1032.72,late,88.81
16031,4818,2022-02-17,1185.97,missed,51.38
16032,5296,2024-10-24,1335.05,on-time,28.92
16033,8061,2025-06-28,1015.75,on-time,87.89
16034,4701,2022-10-21,777.52,on-time,47.6
16035,5123,2021-11-17,126.7,on-time,77.53
16036,8281,2022-06-20,200.93,on-time,59.32
16037,4654,2024-08-14,1904.17,late,44.37
16038,10250,2022-11-03,704.75,on-time,82.89
16039,9917,2024-01-31,1186.13,late,62.6
16040,11982,2022-05-12,1906.74,on-time,45.15
16041,3988,2023-04-12,925.53,on-time,19.86
16042,13184,2023-12-06,417.31,late,90.59
16043,2526,2022-11-12,1236.63,missed,13.19
16044,6060,2021-09-12,421.69,on-time,87.69
16045,14280,2023-01-12,427.62,late,42.4
16046,10279,2021-11-29,1746.07,late,67.54
16047,7435,2023-08-07,376.66,late,93.0
16048,2646,2025-03-18,478.75,missed,23.65
16049,12180,2023-11-30,1678.8,late,61.03
16050,2030,2023-11-12,537.29,missed,78.8
16051,5282,2022-12-18,333.22,missed,78.18
16052,5552,2024-09-07,706.72,missed,57.31
16053,2010,2025-06-16,964.8,late,66.23
16054,9293,2023-10-18,1238.92,missed,78.18
16055,9900,2021-12-21,1399.77,late,85.69
16056,7734,2024-06-07,721.15,on-time,78.56
16057,509,2023-10-06,1807.35,on-time,41.86
16058,13779,2021-07-23,196.6,late,99.71
16059,1833,2024-03-20,584.28,late,49.11
16060,3247,2023-06-30,606.45,missed,12.2
16061,13926,2022-10-28,1824.54,late,42.64
16062,3505,2023-11-23,1504.11,late,21.5
16063,11131,2023-05-16,1399.5,on-time,20.93
16064,7633,2024-06-14,1090.59,late,35.34
16065,11268,2024-12-16,1226.55,on-time,14.8
16066,3784,2024-02-06,673.5,late,71.97
16067,14199,2022-10-30,1964.85,missed,16.66
16068,9138,2022-12-08,847.33,late,28.3
16069,2405,2022-04-01,1965.34,late,18.36
16070,9140,2023-03-20,1585.86,on-time,15.69
16071,5020,2023-12-24,1544.76,missed,34.1
16072,4288,2025-05-31,1561.52,missed,61.47
16073,7618,2024-03-16,497.25,missed,96.82
16074,11003,2025-06-18,1209.61,late,88.8
16075,3091,2022-02-21,469.87,on-time,88.83
16076,6017,2021-10-10,595.29,missed,25.85
16077,4265,2024-11-19,475.13,missed,33.84
16078,12028,2022-12-01,1834.43,late,16.88
16079,2379,2024-04-21,313.24,on-time,80.06
16080,11155,2022-04-15,1748.64,on-time,16.28
16081,1938,2024-03-31,1090.83,missed,60.1
16082,4870,2023-07-20,178.35,missed,32.31
16083,8994,2025-01-20,1342.98,on-time,31.91
16084,394,2022-11-13,643.06,on-time,99.17
16085,30,2021-07-30,1013.28,on-time,78.11
16086,14573,2024-11-04,142.89,late,85.32
16087,3293,2022-12-28,1190.0,missed,61.48
16088,9332,2023-11-30,1471.16,on-time,88.39
16089,2836,2023-11-04,239.51,on-time,68.09
16090,6908,2023-01-01,635.01,missed,95.16
16091,11861,2022-10-15,1775.43,on-time,35.32
16092,9764,2025-05-24,744.08,on-time,63.58
16093,508,2023-01-20,875.28,on-time,72.11
16094,6915,2022-01-30,1179.84,on-time,45.36
16095,11608,2025-07-03,1208.05,missed,89.17
16096,14986,2021-12-15,1918.31,missed,98.18
16097,11891,2022-08-11,1043.0,missed,54.44
16098,9941,2023-03-24,138.06,on-time,45.16
16099,3714,2024-04-09,1610.81,missed,52.47
16100,10187,2022-12-11,1928.12,missed,86.75
16101,3329,2022-07-12,198.3,missed,68.09
16102,11094,2022-02-28,1305.44,on-time,14.03
16103,3585,2022-09-21,218.97,on-time,58.8
16104,7495,2021-12-29,600.53,late,11.56
16105,4883,2022-05-07,334.33,late,80.07
16106,4013,2023-10-17,343.02,on-time,39.55
16107,1915,2024-04-02,1652.47,missed,52.48
16108,7462,2024-05-03,1447.75,late,81.88
16109,3711,2025-05-17,619.93,missed,14.18
16110,11181,2024-09-21,895.13,missed,24.27
16111,13654,2024-01-11,750.15,missed,45.82
16112,6455,2022-09-24,1643.67,late,30.69
16113,12589,2024-04-16,1429.84,on-time,40.41
16114,1681,2023-03-02,1408.17,on-time,99.84
16115,12071,2023-09-06,102.3,late,84.29
16116,6368,2021-07-17,904.78,missed,89.55
16117,1627,2022-02-15,759.81,late,94.33
16118,6244,2022-01-03,1564.38,on-time,40.68
16119,509,2023-06-11,1675.05,on-time,36.74
16120,7485,2023-06-15,960.25,late,31.07
16121,10128,2022-09-29,1345.44,on-time,84.71
16122,8278,2024-11-03,337.6,missed,71.16
16123,1960,2023-11-02,831.55,on-time,31.26
16124,5894,2025-01-05,1924.41,missed,43.93
16125,14837,2024-05-09,369.71,missed,55.6
16126,92,2024-08-18,417.62,missed,57.53
16127,9359,2023-01-10,820.91,missed,89.99
16128,13591,2022-05-05,1425.42,late,44.25
16129,7273,2022-06-04,284.26,late,91.77
16130,9667,2024-08-03,896.45,missed,49.72
16131,12788,2024-11-11,224.65,on-time,77.17
16132,9359,2021-08-10,961.13,missed,93.72
16133,6970,2024-05-05,1585.05,late,91.68
16134,13714,2023-02-28,574.47,missed,15.13
16135,6355,2023-02-18,958.38,missed,28.51
16136,6136,2022-03-28,1270.08,late,52.92
16137,14503,2022-07-07,1812.07,late,48.84
16138,4178,2025-02-07,836.66,late,67.68
16139,4953,2024-09-24,689.8,on-time,95.02
16140,8129,2025-03-24,283.08,missed,20.12
16141,10072,2024-07-26,1511.33,on-time,50.67
16142,11625,2023-06-26,798.93,on-time,27.32
16143,1228,2022-01-27,239.56,late,90.47
16144,12902,2023-09-13,1148.58,late,96.81
16145,11677,2022-01-22,1844.44,missed,53.08
16146,4252,2022-11-27,1793.24,on-time,19.36
16147,13895,2023-04-07,913.68,missed,80.68
16148,4835,2021-09-13,662.3,missed,72.74
16149,7360,2022-01-29,395.05,on-time,41.92
16150,9232,2022-05-21,1603.28,on-time,89.87
16151,789,2023-05-06,733.49,missed,97.82
16152,5804,2021-07-17,1721.03,on-time,60.21
16153,9300,2023-06-11,871.63,missed,60.92
16154,8658,2023-10-11,1360.96,late,36.78
16155,907,2023-09-08,745.53,late,62.61
16156,7245,2021-11-21,1897.8,missed,49.57
16157,8402,2025-03-02,258.37,late,37.2
16158,1149,2022-01-18,247.19,missed,16.05
16159,14178,2025-01-30,713.61,late,32.74
16160,9191,2022-03-09,212.25,on-time,27.81
16161,2193,2022-08-29,878.17,missed,58.78
16162,3940,2025-01-19,356.23,on-time,64.15
16163,3746,2024-09-25,784.02,late,64.77
16164,12331,2022-09-20,1968.02,missed,44.94
16165,10371,2022-02-15,715.03,late,47.91
16166,3622,2023-04-30,1510.12,missed,85.08
16167,4904,2023-07-25,338.57,on-time,52.86
16168,2360,2023-05-26,453.61,late,98.9
16169,7410,2024-01-07,1128.69,missed,49.57
16170,9860,2024-02-22,1148.77,late,68.46
16171,9231,2023-08-23,947.64,late,14.53
16172,12657,2023-09-15,1951.99,late,68.8
16173,5842,2024-06-16,670.54,late,86.63
16174,6332,2024-05-18,328.87,on-time,94.82
16175,3486,2023-05-14,250.23,missed,99.76
16176,8387,2023-08-05,402.56,late,35.4
16177,10360,2023-01-27,981.57,late,61.78
16178,3762,2022-08-04,728.93,on-time,50.56
16179,1993,2022-04-11,164.26,on-time,60.74
16180,3496,2023-09-20,599.89,missed,24.17
16181,12622,2024-06-07,1381.91,on-time,87.05
16182,2118,2024-08-13,878.13,late,91.86
16183,10138,2025-02-17,1700.61,missed,50.47
16184,4143,2023-04-29,151.84,missed,35.24
16185,9196,2021-07-27,1748.11,on-time,22.68
16186,12015,2024-12-28,1288.18,on-time,71.54
16187,4711,2021-08-21,1249.93,missed,38.1
16188,9141,2023-07-27,997.78,missed,91.86
16189,2872,2025-02-15,1983.08,on-time,70.39
16190,10481,2023-10-16,1199.14,on-time,68.11
16191,10209,2023-03-30,1853.76,on-time,60.35
16192,12122,2024-02-01,1148.68,on-time,14.12
16193,14232,2025-02-28,1695.61,missed,93.87
16194,11279,2024-10-13,1813.71,missed,66.51
16195,6707,2024-05-25,968.04,missed,99.47
16196,13062,2023-06-26,534.26,missed,58.36
16197,6800,2022-08-15,1316.51,missed,73.91
16198,1687,2021-11-22,1556.74,missed,15.06
16199,1813,2022-06-14,373.86,on-time,66.86
16200,5308,2021-08-24,1485.56,missed,78.82
16201,3239,2023-09-09,687.33,missed,80.07
16202,897,2023-06-27,268.05,late,79.31
16203,309,2021-12-08,1907.1,missed,30.37
16204,945,2024-10-17,1833.18,late,97.79
16205,4755,2023-02-22,1516.72,late,99.57
16206,14129,2024-10-25,463.32,late,16.8
16207,5233,2024-12-19,338.05,missed,94.28
16208,7085,2022-02-03,1158.84,late,36.05
16209,663,2022-03-07,1075.87,on-time,72.04
16210,11701,2022-06-07,1247.42,on-time,40.43
16211,14971,2023-10-11,1430.14,on-time,97.1
16212,3819,2021-11-10,1252.25,late,19.14
16213,8487,2024-09-02,425.98,on-time,54.8
16214,3501,2023-04-22,905.37,missed,48.52
16215,5678,2023-01-21,607.54,on-time,39.34
16216,9473,2025-04-25,506.64,missed,68.1
16217,8381,2025-01-21,1559.94,missed,21.8
16218,5383,2023-12-05,1620.38,missed,74.5
16219,12161,2021-09-21,1475.61,on-time,98.25
16220,13635,2024-10-14,1682.51,on-time,82.41
16221,10447,2022-11-20,1852.19,on-time,87.4
16222,7949,2024-03-07,261.31,on-time,42.37
16223,4657,2022-02-06,819.86,late,39.24
16224,10835,2021-10-17,961.57,on-time,56.53
16225,1521,2023-02-10,1444.79,missed,14.12
16226,8394,2021-12-02,567.25,missed,95.08
16227,7959,2022-12-30,891.2,late,22.94
16228,11110,2022-09-17,1591.52,missed,91.27
16229,3701,2024-10-01,1834.74,late,17.52
16230,5117,2022-05-08,983.12,on-time,84.04
16231,13114,2022-07-30,284.49,missed,23.68
16232,13532,2023-03-25,114.12,on-time,13.43
16233,9388,2022-02-08,672.83,missed,74.75
16234,12129,2024-04-15,924.22,on-time,35.22
16235,1553,2022-08-08,619.77,missed,74.3
16236,4577,2024-11-18,1196.31,on-time,59.96
16237,4467,2021-07-08,1440.7,on-time,19.79
16238,5234,2023-08-26,1886.97,late,93.89
16239,14707,2024-08-11,710.35,on-time,50.71
16240,3812,2024-03-09,1300.32,late,76.1
16241,8821,2021-12-27,619.76,late,55.09
16242,2948,2023-07-02,1538.52,missed,64.39
16243,13609,2023-07-15,452.83,late,37.25
16244,12642,2022-01-04,536.74,missed,28.03
16245,8625,2022-07-23,833.1,missed,58.83
16246,13430,2021-11-12,1886.9,on-time,49.62
16247,13784,2024-03-15,1786.36,on-time,45.11
16248,2436,2025-06-04,394.72,missed,70.53
16249,3719,2022-04-19,1526.62,on-time,72.15
16250,14266,2022-05-26,395.96,missed,14.13
16251,7935,2023-03-10,272.2,late,40.49
16252,5173,2024-11-27,208.87,missed,47.06
16253,13219,2022-10-16,1733.53,missed,18.72
16254,12799,2025-03-19,515.62,on-time,31.23
16255,1824,2021-10-19,849.32,missed,14.65
16256,13003,2022-04-03,180.3,on-time,99.66
16257,12473,2025-04-04,1463.8,late,76.29
16258,13078,2024-04-12,1863.01,late,17.87
16259,6279,2023-12-31,1502.39,late,11.82
16260,8415,2025-01-27,1815.95,missed,74.74
16261,2185,2021-08-24,230.43,on-time,49.53
16262,5577,2024-01-19,1456.92,late,80.81
16263,4555,2022-02-20,370.34,late,93.11
16264,2437,2024-11-01,1057.89,late,63.94
16265,8265,2021-11-01,684.94,missed,26.84
16266,5089,2023-08-24,1636.03,late,80.4
16267,3029,2024-01-08,1331.2,on-time,96.02
16268,2195,2022-09-24,1172.53,on-time,62.22
16269,13930,2023-02-14,1861.65,missed,71.38
16270,8428,2024-01-14,1649.3,missed,40.37
16271,3684,2024-01-28,597.31,on-time,44.34
16272,2175,2023-10-12,1262.87,on-time,76.12
16273,6888,2024-04-27,505.58,missed,93.5
16274,9361,2025-05-28,678.81,missed,66.61
16275,6311,2024-12-12,662.06,missed,81.09
16276,362,2024-12-06,624.1,missed,25.45
16277,14264,2023-03-25,454.02,late,29.08
16278,2362,2022-11-20,184.52,missed,57.88
16279,8871,2025-05-03,1089.94,on-time,25.89
16280,8333,2022-09-01,1849.2,late,67.15
16281,959,2023-06-01,271.69,missed,36.25
16282,9684,2024-05-13,1351.02,late,81.24
16283,4506,2024-09-12,615.81,late,82.73
16284,2956,2024-01-25,1277.82,late,51.74
16285,605,2025-01-12,724.1,on-time,26.27
16286,10060,2022-12-02,1388.44,missed,68.21
16287,8678,2023-04-24,651.5,late,99.35
16288,5014,2023-09-20,454.33,on-time,66.03
16289,13706,2021-11-06,1786.85,on-time,13.22
16290,11615,2022-09-11,1169.43,late,11.56
16291,3823,2023-05-11,1963.32,on-time,38.83
16292,8448,2025-05-10,730.96,late,27.62
16293,6323,2024-07-12,1415.78,late,83.17
16294,13666,2024-08-22,977.61,missed,86.03
16295,13152,2025-03-11,1337.12,late,33.28
16296,8337,2025-01-14,741.01,late,39.31
16297,2387,2021-11-22,1755.96,on-time,31.26
16298,4090,2023-08-28,846.49,missed,91.75
16299,2709,2023-03-16,1821.35,on-time,55.24
16300,14705,2022-04-12,216.16,late,69.05
16301,8032,2024-04-05,688.58,late,47.39
16302,10585,2022-10-15,880.78,missed,66.79
16303,8421,2022-07-02,1576.91,late,44.73
16304,9738,2024-07-12,652.98,late,40.57
16305,2271,2024-05-11,654.05,on-time,67.1
16306,4433,2023-11-05,919.5,late,63.2
16307,6461,2022-08-02,1977.33,late,36.42
16308,4048,2024-08-28,1044.53,missed,23.44
16309,13706,2024-10-07,1986.85,on-time,43.17
16310,14599,2025-03-30,1758.0,missed,47.37
16311,237,2022-02-21,1566.02,on-time,66.58
16312,6271,2022-10-08,355.97,on-time,92.31
16313,1346,2022-10-14,713.66,late,13.26
16314,1992,2023-11-25,596.66,missed,31.93
16315,14220,2022-07-25,1408.84,missed,27.43
16316,13722,2025-04-30,959.77,missed,55.21
16317,10789,2025-02-23,415.12,on-time,48.67
16318,13569,2025-05-09,605.14,on-time,75.61
16319,9259,2022-08-04,254.16,late,31.82
16320,9733,2024-03-17,1011.9,late,63.5
16321,4024,2024-11-25,1938.66,missed,89.55
16322,2319,2023-09-28,350.23,on-time,91.96
16323,4233,2022-10-23,630.29,missed,96.29
16324,798,2022-10-29,1955.43,late,79.59
16325,272,2024-05-08,218.17,late,91.54
16326,10313,2025-06-11,753.09,missed,31.11
16327,3862,2024-09-27,744.63,late,27.78
16328,3163,2021-07-20,450.53,on-time,10.58
16329,11978,2023-01-30,188.49,missed,73.62
16330,13483,2023-11-14,1795.22,on-time,94.37
16331,13068,2023-08-09,1894.02,on-time,26.82
16332,627,2023-04-29,769.79,missed,67.32
16333,11017,2022-05-19,615.5,late,77.18
16334,1614,2022-02-22,136.89,late,93.49
16335,3563,2022-12-25,648.14,on-time,68.22
16336,7875,2025-06-01,1020.68,on-time,97.33
16337,7693,2022-06-05,400.29,on-time,41.02
16338,5495,2025-04-15,1911.58,on-time,41.49
16339,3673,2023-05-27,693.99,on-time,58.87
16340,13811,2025-05-20,1248.51,on-time,44.52
16341,5825,2023-04-14,1057.79,missed,10.13
16342,12481,2022-12-12,1541.9,missed,75.86
16343,14781,2022-02-21,1622.66,missed,77.65
16344,2881,2021-10-12,1776.97,missed,77.23
16345,1027,2023-04-09,1138.77,missed,41.05
16346,2513,2024-09-02,1204.38,late,57.01
16347,2882,2024-09-26,1941.29,missed,42.4
16348,14333,2023-06-07,1767.07,missed,11.44
16349,13681,2023-08-09,1963.54,on-time,60.62
16350,13450,2024-02-04,1577.17,missed,21.14
16351,10787,2025-02-24,1814.47,missed,17.2
16352,239,2021-10-25,912.98,late,77.99
16353,9291,2023-05-08,1123.37,on-time,10.86
16354,14519,2022-08-05,187.01,on-time,96.31
16355,11215,2024-11-14,1218.57,missed,56.37
16356,12602,2022-05-19,1986.07,late,98.47
16357,9913,2021-11-16,1804.04,missed,15.22
16358,2560,2021-09-09,1342.67,late,62.52
16359,10461,2022-09-27,1268.54,missed,41.44
16360,2806,2021-12-23,883.97,missed,85.91
16361,12435,2023-10-04,1618.58,missed,42.51
16362,8804,2023-02-02,1212.12,missed,33.44
16363,3200,2024-11-29,1213.94,on-time,87.18
16364,6631,2024-12-16,1354.84,on-time,43.72
16365,7371,2024-03-12,829.64,on-time,11.51
16366,12073,2022-03-01,1624.34,late,45.13
16367,9660,2024-08-19,435.94,missed,68.91
